video_id,viewCount,likeCount,dislikeCount,comment,neg,neu,pos,compound,title,duration
QSzi-n5YDIQ,445,19,0,👍👍👍,0.0,1.0,0.0,0.0,,0:21
1lzesoShhok,421,15,0,நமக்கு ஒரு நேரம் வரும் 👍,0.0,1.0,0.0,0.0,materials sale    wear,0:19
1lzesoShhok,421,15,0,😂😂😂,0.218,0.345,0.437,0.8271000000000001,materials sale    wear,0:19
sDRuk5N-3PM,442,12,0,Super,0.0,0.0,1.0,0.5994,love,0:41
sDRuk5N-3PM,442,12,0,🎉🎉 superb,0.0,0.174,0.8260000000000001,0.8591000000000001,love,0:41
sDRuk5N-3PM,442,12,0,நேயர் விருப்பம் சார்...இதயம் ஒரு கோவில் Pls,0.0,0.794,0.206,0.0772,love,0:41
sDRuk5N-3PM,442,12,0,👌👌👌 அண்ணா அருமை,0.0,0.098,0.902,0.9545,love,0:41
sDRuk5N-3PM,442,12,0,👌👌👌👌,0.0,0.0,1.0,0.9736,love,0:41
sDRuk5N-3PM,442,12,0,Very nice song❤,0.0,0.291,0.709,0.807,love,0:41
sDRuk5N-3PM,442,12,0,Super na❤❤❤,0.0,0.195,0.805,0.9552,love,0:41
MmRu5FbDfTU,492,11,0,,,,,,,0:23
i6ATvA6hK-M,471,28,0,Big salute to major mukund,0.0,1.0,0.0,0.0,the real story,0:18
abMGwagBEMw,58,8,0,,,,,,Good morning friends,90:03
BeaWmv5q9wk,421,11,0,👌👌👌👌🎉,0.0,0.035,0.965,0.9782,goodsu vandiyle,0:35
BeaWmv5q9wk,421,11,0,அருமை அருமை வீடியோ,0.0,1.0,0.0,0.0,goodsu vandiyle,0:35
NBgh3eTlZzk,467,14,0,🎉🎉🎉🎉👌👌👌,0.0,0.12,0.88,0.9803,,0:16
NBgh3eTlZzk,467,14,0,🎉🎉🎉🎉🎉🎉,0.0,0.27,0.73,0.9349,,0:16
NBgh3eTlZzk,467,14,0,❤,0.0,0.192,0.808,0.6369,,0:16
trBWAruhjjo,221,10,0,😂😂😂😂,0.218,0.345,0.437,0.891,train journey,0:20
trBWAruhjjo,221,10,0,👍👍👍🎉,0.0,0.722,0.278,0.4019,train journey,0:20
trBWAruhjjo,221,10,0,Akka 👑👑👑,0.0,1.0,0.0,0.0,train journey,0:20
trBWAruhjjo,221,10,0,👍👍👍,0.0,1.0,0.0,0.0,train journey,0:20
trBWAruhjjo,221,10,0,நாங்களும் மயிலாடுதுறை தான்🎉🎉🎉🎉🎉🎉🎉🎉,0.0,0.337,0.663,0.9618,train journey,0:20
rv2nKjKu4Ys,96,4,0,,,,,,Silent live friends,61:06
oGXkgHmIyTo,92,5,0,,,,,,SaiSriShorts And Vlogs is live,32:14
I4kGyPdcEXY,274,7,0,,,,,,Silent live friends,90:02
01YbEEPWi8M,1318,22,0,👍👍👍👍,0.0,1.0,0.0,0.0,,0:18
01YbEEPWi8M,1318,22,0,🙏🙏🙏,0.0,1.0,0.0,0.0,,0:18
01YbEEPWi8M,1318,22,0,👍👍👍👍,0.0,1.0,0.0,0.0,,0:18
c6i-GmPA2gs,422,13,0,😋😋😋😋😋,0.0,1.0,0.0,0.0,kids dosai,0:21
DW2QyK9D4zA,551,23,0,,,,,,yazhai,0:32
R4GqDpCrRoY,111,14,0,Amma❤,0.0,0.323,0.677,0.6369,,0:27
R4GqDpCrRoY,111,14,0,😊😊,0.0,0.333,0.667,0.9001,,0:27
R4GqDpCrRoY,111,14,0,👍👍👍🌹🌹🌹 சூப்பரான பாடல்🌹🌹🌹👍🌹👍,0.0,1.0,0.0,0.0,,0:27
VGx19suHCwU,2737,216,0,Nice 👍 sister,0.0,0.517,0.483,0.4215,,0:10
VGx19suHCwU,2737,216,0,God iya,0.0,0.323,0.677,0.2732,,0:10
VGx19suHCwU,2737,216,0,மாமனிதன்❤❤❤,0.0,0.241,0.759,0.9274,,0:10
ojvzN-X0gms,499,15,0,😊,0.0,0.333,0.667,0.7184,,0:15
_WkEkEw3qjU,543,8,0,,,,,,,0:11
ariaS8yMX5k,71,6,0,,,,,,Vanakkam Nanba,0:29
M40uDFpI4XY,3879,105,0,Good memories for the further,0.0,0.58,0.42,0.4404,,0:16
M40uDFpI4XY,3879,105,0,🫰🏻🫰🏻🫰🏻,0.0,1.0,0.0,0.0,,0:16
M40uDFpI4XY,3879,105,0,Nice,0.0,0.0,1.0,0.4215,,0:16
M40uDFpI4XY,3879,105,0,👌👌👌🥰🥰🥰🎉,0.0,0.189,0.811,0.9918,,0:16
M40uDFpI4XY,3879,105,0,வாழ்க வளமுடன் வாழ்க நலமுடன்,0.0,1.0,0.0,0.0,,0:16
M40uDFpI4XY,3879,105,0,👌👌👌,0.0,0.0,1.0,0.9545,,0:16
M40uDFpI4XY,3879,105,0,Appa miss you,0.444,0.556,0.0,-0.1531,,0:16
M40uDFpI4XY,3879,105,0,❤❤❤❤,0.0,0.192,0.808,0.9571,,0:16
MlciKQnQh_g,444,21,0,👍🙏🎉❤,0.0,0.465,0.535,0.7845000000000001,Varapalayam reserve forest,0:22
oxsNym4tZFk,332,15,0,👍👍👍🌹🌹🌹 சூப்பரான பாடல்🌹🌹🌹👍🌹👍,0.0,1.0,0.0,0.0,naan aga naan illai thaye,0:36
oxsNym4tZFk,332,15,0,Bravo,0.0,1.0,0.0,0.0,naan aga naan illai thaye,0:36
oxsNym4tZFk,332,15,0,🥰🥰👌👌🎉,0.0,0.191,0.809,0.9827,naan aga naan illai thaye,0:36
MaGk6ZI8Cj8,77,6,0,,,,,,breakfast  items,0:14
4mHj-zwXI_0,480,16,0,,,,,,Singa penne,0:31
d9q8G60k2LI,58,5,0,,,,,,SaiSriShorts And Vlogs is live,18:45
i-Xq9SVJGts,842,18,0,👌👌👌👌👌👌,0.0,0.0,1.0,0.988,homemade pizza,0:32
q_NIalv_ArA,1493,27,0,Yaara antha paiyan 💙💙💙👌👌👌,0.0,0.162,0.838,0.9849,,0:18
q_NIalv_ArA,1493,27,0,🤣🤣🤣🤣🤣🤣🤣🤣👌👌👌👌👌👍👍👍👍👍👍🌹,0.0,0.444,0.556,0.9949,,0:18
q_NIalv_ArA,1493,27,0,🎉🎉🎉🎉🎉🎉,0.0,0.27,0.73,0.9349,,0:18
q_NIalv_ArA,1493,27,0,👌👌👌,0.0,0.0,1.0,0.9545,,0:18
ndzk17KdOhs,73,2,0,,,,,,,33:15
79KE7ALzgog,59,5,0,,,,,,"Good night friends , pls like",39:03
Kmk-aXCXxIE,82,10,0,,,,,,Mushroom  biriyani sapidalam vanga friends,75:39
5CAJKf0kz8M,446,17,0,சூப்பர்,0.0,1.0,0.0,0.0,Poomalai oru pavaiyanathu,0:27
5CAJKf0kz8M,446,17,0,nice voice🎉,0.0,0.267,0.733,0.6705,Poomalai oru pavaiyanathu,0:27
5CAJKf0kz8M,446,17,0,😊😊😊❤❤❤,0.0,0.282,0.718,0.9843,Poomalai oru pavaiyanathu,0:27
5CAJKf0kz8M,446,17,0,அண்ணா உங்கள் திறமை மிகவும் சிறப்பாக உள்ளது 👌👌👌,0.0,0.246,0.754,0.9545,Poomalai oru pavaiyanathu,0:27
5CAJKf0kz8M,446,17,0,👌👌,0.0,0.0,1.0,0.9055,Poomalai oru pavaiyanathu,0:27
5CAJKf0kz8M,446,17,0,🥰🥰👍👍👌👌🎉🎉🎉,0.0,0.271,0.729,0.9872,Poomalai oru pavaiyanathu,0:27
ldiMT89o4ko,72,1,0,,,,,,Highlight 10:58  15:57 from Mushroom  biriyani sapidalam vanga friends,5:00
70vKmo4H0q0,398,12,0,Super song,0.0,0.204,0.796,0.5994,,0:12
maZvZFtTjBo,493,16,0,Super pathivu❤❤❤,0.0,0.195,0.805,0.9552,Peacock,0:38
maZvZFtTjBo,493,16,0,🦚🦚🦚🦚🦚🦚👌,0.0,0.495,0.505,0.7297,Peacock,0:38
yEaYg69qxcQ,1014,15,0,Super 🎉 song 🎵👌👌,0.0,0.175,0.8250000000000001,0.9576,nee potu vecha,0:13
yEaYg69qxcQ,1014,15,0,🎉🎉🎉❤❤❤,0.0,0.225,0.775,0.967,nee potu vecha,0:13
yEaYg69qxcQ,1014,15,0,🎉🎉🎉🎉🎉🎉,0.0,0.27,0.73,0.9349,nee potu vecha,0:13
yB2qzN-3ge8,166,7,0,,,,,,Advance happy Diwali to all friends,41:03
jsfyWn4VRWg,100,0,0,,,,,,Advance happy Diwali friends,11:35
CpEq2SygrCs,68,2,0,,,,,,Good morning friends,78:16
EhUG0ti29jw,52,2,0,,,,,,"Good morning friends, silent live",30:01
_SaM4CFoYuU,501,14,0,💯👍👍👍,0.0,1.0,0.0,0.0,,0:38
_SaM4CFoYuU,501,14,0,👌👌👌👌👍,0.0,0.075,0.925,0.9736,,0:38
_SaM4CFoYuU,501,14,0,Super ❤❤❤✨👌👌👌,0.0,0.075,0.925,0.9892,,0:38
_SaM4CFoYuU,501,14,0,👌👌👌🎉,0.0,0.045,0.955,0.9643,,0:38
_SaM4CFoYuU,501,14,0,Your great akkaa,0.0,0.328,0.672,0.6249,,0:38
jXL79MyjuSs,420,8,0,Super.. 😅❤❤❤❤,0.0,0.232,0.768,0.9756,masala roast sapidalam vanga,0:49
jXL79MyjuSs,420,8,0,👍👍,0.0,1.0,0.0,0.0,masala roast sapidalam vanga,0:49
jXL79MyjuSs,420,8,0,👌👌👌👌👌😋😋😋😋,0.0,0.281,0.719,0.9829,masala roast sapidalam vanga,0:49
jXL79MyjuSs,420,8,0,😢😢😢😢😢😢😢,0.756,0.244,0.0,-0.967,masala roast sapidalam vanga,0:49
jXL79MyjuSs,420,8,0,😋😋😋👍❤,0.0,0.741,0.259,0.6369,masala roast sapidalam vanga,0:49
cFj18KZ3hWA,471,16,0,அருமை அருமை😂😂😂,0.203,0.391,0.406,0.8271000000000001,",",0:11
cFj18KZ3hWA,471,16,0,😆😆👌😋😋😋,0.0,0.539,0.461,0.8788,",",0:11
cFj18KZ3hWA,471,16,0,😂😂,0.218,0.345,0.437,0.7003,",",0:11
cFj18KZ3hWA,471,16,0,😋😋😋,0.0,1.0,0.0,0.0,",",0:11
F2-Ua8E1oPo,544,11,0,👌👌👌💕💕💕❤,0.0,0.101,0.899,0.9887,pollachi road,0:31
F2-Ua8E1oPo,544,11,0,அருமை 👌👌👌,0.0,0.052,0.948,0.9545,pollachi road,0:31
igTbACiueNQ,560,9,0,👍👍👍👌😋,0.0,0.595,0.405,0.7297,benefits of kothavarangai  beans    poriyal  tips,0:19
igTbACiueNQ,560,9,0,👌👌👌,0.0,0.0,1.0,0.9545,benefits of kothavarangai  beans    poriyal  tips,0:19
mR2jivnUHBg,444,13,0,😋😋😋😆👍,0.0,0.839,0.161,0.3612,hai nanba,0:12
mR2jivnUHBg,444,13,0,😋😋😋,0.0,1.0,0.0,0.0,hai nanba,0:12
IP-KnpQeyzw,110,11,0,👌👌👌👍❤❤❤🙏,0.0,0.184,0.8160000000000001,0.9849,cleaning,0:14
IP-KnpQeyzw,110,11,0,💯👍👍👍,0.0,1.0,0.0,0.0,cleaning,0:14
IP-KnpQeyzw,110,11,0,😔😔😔👌👌👌🎉,0.0,0.138,0.862,0.9682,cleaning,0:14
IP-KnpQeyzw,110,11,0,கடினம் என்பது சிறிய கல் அதை எட்டி உதைத்து விட்டு செல்ல வேண்டும் சிஸ்டர்,0.0,1.0,0.0,0.0,cleaning,0:14
IP-KnpQeyzw,110,11,0,My akka❤❤❤❤,0.0,0.263,0.737,0.9571,cleaning,0:14
9gF3OSsZeAI,461,11,0,🥰🥰👌,0.0,0.224,0.776,0.9671,trending comedy,0:15
9gF3OSsZeAI,461,11,0,😂😂😂😝😝😝👌👌👌👍,0.097,0.393,0.509,0.9779,trending comedy,0:15
9gF3OSsZeAI,461,11,0,😋😋😋,0.0,1.0,0.0,0.0,trending comedy,0:15
9gF3OSsZeAI,461,11,0,Whatsapp number soniga yapati nu theryalla,0.0,0.794,0.206,0.0772,trending comedy,0:15
9WEfcG2i7v0,136,12,0,,,,,,Good night friends,73:37
9ShGty02yOc,70,7,0,,,,,,Good evening friends,32:42
Tww8udy7tKU,452,14,0,👍👍👍👍,0.0,1.0,0.0,0.0,natural mehandi  leaves,0:26
Tww8udy7tKU,452,14,0,🙏🙏,0.0,1.0,0.0,0.0,natural mehandi  leaves,0:26
Tww8udy7tKU,452,14,0,நியூ பிரண்ட்ஸ் 👍,0.0,1.0,0.0,0.0,natural mehandi  leaves,0:26
Tww8udy7tKU,452,14,0,டாப் டக்கர் 🎉,0.0,0.526,0.474,0.4019,natural mehandi  leaves,0:26
Tww8udy7tKU,452,14,0,Super ❤,0.0,0.11,0.89,0.8442000000000001,natural mehandi  leaves,0:26
Tww8udy7tKU,452,14,0,❤❤❤❤❤❤,0.0,0.192,0.808,0.9803,natural mehandi  leaves,0:26
ml9rx4U14rQ,891,21,0,👍👍👍👌👌👌👌👌👌,0.0,0.14,0.86,0.988,,0:16
ml9rx4U14rQ,891,21,0,👍👍👍,0.0,1.0,0.0,0.0,,0:16
ml9rx4U14rQ,891,21,0,❤️❤️❤️❤️,0.0,1.0,0.0,0.0,,0:16
ml9rx4U14rQ,891,21,0,Vanakkam 🙏,0.0,1.0,0.0,0.0,,0:16
ml9rx4U14rQ,891,21,0,🎉,0.0,0.27,0.73,0.4019,,0:16
P13KYPOtOjw,81,12,0,Sub done,0.0,1.0,0.0,0.0,Good morning friends  happy Sunday,120:39
IdwUwGUb5lc,140,11,0,Akka live podunga 😂😂😂😂😂😂😂😂,0.209,0.372,0.419,0.969,,62:24
IdwUwGUb5lc,140,11,0,Ean akka live varala,0.0,1.0,0.0,0.0,,62:24
5qWkKufgN64,163,16,0,♥️♥️♥️,0.0,0.192,0.808,0.9274,malayil yaro,0:47
5qWkKufgN64,163,16,0,Super 🎉🎉🎉,0.0,0.2,0.8,0.9001,malayil yaro,0:47
5qWkKufgN64,163,16,0,❤❤❤❤❤🎉🎉🎉🎉🎉🎉,0.0,0.228,0.772,0.9892,malayil yaro,0:47
5qWkKufgN64,163,16,0,சூப்பர் அக்கா,0.0,1.0,0.0,0.0,malayil yaro,0:47
5qWkKufgN64,163,16,0,👍👍👍🌹🌹🌹 சூப்பரான பாடல்🌹🌹🌹👍🌹👍,0.0,1.0,0.0,0.0,malayil yaro,0:47
5qWkKufgN64,163,16,0,சூப்பர் 👍👍👍,0.0,1.0,0.0,0.0,malayil yaro,0:47
5qWkKufgN64,163,16,0,Ahaha enna arputam nice song❤❤❤❤❤❤,0.0,0.263,0.737,0.9834,malayil yaro,0:47
nn-MqLFyszA,455,15,0,👌👌👌👌👌👍👍,0.0,0.115,0.885,0.9829,tree,0:28
nn-MqLFyszA,455,15,0,💯,0.0,1.0,0.0,0.0,tree,0:28
nn-MqLFyszA,455,15,0,Super sister😊,0.0,0.288,0.712,0.872,tree,0:28
7Jb1N0_AJu0,149,10,0,,,,,,,86:49
af-Us-7vDJQ,7720,154,0,😮😮😮😮,0.0,1.0,0.0,0.0,parrot banana eating,0:09
af-Us-7vDJQ,7720,154,0,அருமை 👌👌👌,0.0,0.052,0.948,0.9545,parrot banana eating,0:09
af-Us-7vDJQ,7720,154,0,😂😂😂😂😂😂,0.218,0.345,0.437,0.9468,parrot banana eating,0:09
af-Us-7vDJQ,7720,154,0,😂😂😂😂,0.218,0.345,0.437,0.891,parrot banana eating,0:09
540wfhaZBFE,610,22,0,அருமை 🎉🎉🎉🎉🎉,0.0,0.308,0.6920000000000001,0.91,,0:33
540wfhaZBFE,610,22,0,அருமை ❤❤❤,0.0,0.241,0.759,0.9274,,0:33
540wfhaZBFE,610,22,0,Super songs,0.0,0.204,0.796,0.5994,,0:33
540wfhaZBFE,610,22,0,🫣🫣,0.0,1.0,0.0,0.0,,0:33
540wfhaZBFE,610,22,0,👀👀,0.0,1.0,0.0,0.0,,0:33
fXAvT9-jUAY,74,5,0,,,,,,"Silent live, pls like friends ,konjam health problem so...next live pesalam nanba",99:53
9yB3cKR6NE0,415,15,0,Enkkum settu neenga sappudunga sister❤,0.0,0.588,0.412,0.6369,kanikoru nilava,0:22
9yB3cKR6NE0,415,15,0,😋😋😋,0.0,1.0,0.0,0.0,kanikoru nilava,0:22
9yB3cKR6NE0,415,15,0,சூப்பர் சாப்பாடு,0.0,1.0,0.0,0.0,kanikoru nilava,0:22
9yB3cKR6NE0,415,15,0,👌👌👌,0.0,0.0,1.0,0.9545,kanikoru nilava,0:22
vLqAohHcUZQ,2550,25,0,Mm 🎉,0.0,0.426,0.5740000000000001,0.4019,cleaning,0:12
vLqAohHcUZQ,2550,25,0,👍👍👍👍👍👍,0.0,1.0,0.0,0.0,cleaning,0:12
UBi5S2fSNw0,177,7,0,,,,,,",",54:40
3j1g8EXb-a8,72,10,0,,,,,,Silent live friends pls like,67:03
I6vTDZCe28o,553,18,0,வாழ்க வளமுடன்,0.0,1.0,0.0,0.0,motivational,0:08
I6vTDZCe28o,553,18,0,❤❤❤❤❤नाईश❤❤❤❤❤❤,0.0,0.222,0.778,0.9928,motivational,0:08
I6vTDZCe28o,553,18,0,🎉🎉🎉🎉🎉🎉,0.0,0.27,0.73,0.9349,motivational,0:08
I6vTDZCe28o,553,18,0,Good,0.0,0.0,1.0,0.4404,motivational,0:08
I6vTDZCe28o,553,18,0,👌,0.0,0.0,1.0,0.7297,motivational,0:08
I6vTDZCe28o,553,18,0,❤❤❤yes,0.0,0.323,0.677,0.8555,motivational,0:08
I6vTDZCe28o,553,18,0,அருமை 👌👌👌,0.0,0.052,0.948,0.9545,motivational,0:08
25yXh7_2EOc,1016,19,0,👌👌,0.0,0.0,1.0,0.9055,never fails,0:16
25yXh7_2EOc,1016,19,0,சூப்பர் சூப்பர் 👍👍,0.0,1.0,0.0,0.0,never fails,0:16
25yXh7_2EOc,1016,19,0,🎉🎉,0.0,0.27,0.73,0.6597000000000001,never fails,0:16
25yXh7_2EOc,1016,19,0,சிஸ்டர் சூப்பர் 👌👌,0.0,0.14,0.86,0.9055,never fails,0:16
i0AufSGLSxo,22,1,0,@priyan  priyan priyan3006  ஓகேவ்,0.0,1.0,0.0,0.0,Highlight 1:01:33  1:06:33 from Good night friends,5:00
ivjLzCqIcNM,59,5,0,க்யூட்டா இருக்க பாப்பா,0.0,1.0,0.0,0.0,Highlight 20:26  25:25 from Good night friends,5:00
ivjLzCqIcNM,59,5,0,🎉🎉🎉,0.0,0.27,0.73,0.7964,Highlight 20:26  25:25 from Good night friends,5:00
ekiGn947x64,92,0,0,Super,0.0,0.0,1.0,0.5994,Highlight 21:51  26:50 from Good night friends,5:04
C7G4ubhuGUw,175,7,0,🙏🙏,0.0,1.0,0.0,0.0,veg paya,0:55
C7G4ubhuGUw,175,7,0,🎉🎉🎉🎉,0.0,0.27,0.73,0.8689,veg paya,0:55
MqMuZ0z9qw4,427,9,0,💃💃💃,0.0,1.0,0.0,0.0,ennai konja konja,0:22
MqMuZ0z9qw4,427,9,0,🎉🎉🎉😊,0.0,0.299,0.7010000000000001,0.9201,ennai konja konja,0:22
MqMuZ0z9qw4,427,9,0,🥰🥰,0.0,0.291,0.709,0.9393,ennai konja konja,0:22
MqMuZ0z9qw4,427,9,0,🎉,0.0,0.27,0.73,0.4019,ennai konja konja,0:22
fh9Lm3V9ZeQ,480,10,0,,,,,,Good morning friends,98:12
Is3lgeNuFHU,72,3,0,சூப்பர் சிஸ் 🙏👍,0.0,1.0,0.0,0.0,paya,4:12
jUFTu8afG8s,418,14,0,Good song,0.0,0.256,0.744,0.4404,oru kootu killayaga,0:22
jUFTu8afG8s,418,14,0,🦜🦜🦜🦜🦜🎉🎉🎉🎉,0.0,0.455,0.545,0.8689,oru kootu killayaga,0:22
jUFTu8afG8s,418,14,0,👍👌🙏காலை வணக்கம் 🙏,0.0,0.533,0.467,0.7297,oru kootu killayaga,0:22
jUFTu8afG8s,418,14,0,சூப்பர் ❤❤❤🦜🦜🦜,0.0,0.357,0.643,0.9274,oru kootu killayaga,0:22
jUFTu8afG8s,418,14,0,👌👌,0.0,0.0,1.0,0.9055,oru kootu killayaga,0:22
jfLfVvEyRGQ,43,1,0,,,,,,"Highlight 1:01:38  1:06:33 from Silent live friends,pls like",4:56
FtW5yPlK950,5,2,0,,,,,,"Highlight 1:00:28  1:05:23 from Silent live friends,pls like",4:56
9jfsxvxkNl0,10,1,0,,,,,,"Highlight 1:02:39  1:07:38 from Silent live friends,pls like",5:05
_l4p1fKxKgA,6,1,0,,,,,,"Highlight 1:03:59  1:08:57 from Silent live friends,pls like",5:04
Zb1yOwLF8IU,110,2,0,Super songs 👌,0.0,0.091,0.909,0.876,"Highlight 1:05:23  1:10:22 from Silent live friends,pls like",5:04
pRWg7Oe-eI0,12,1,0,,,,,,"Highlight 58:24  1:03:19 from Silent live friends,pls like",4:56
lN68U-eHZDI,131,7,0,,,,,,"Silent live friends,pls like",70:38
D4H3HzQTBj0,134,9,0,,,,,,Hi Friends,89:24
PAoBxuhNrwg,120,3,0,,,,,,Good morning friends,29:17
jZBMx0M97yY,688,20,0,கேப்டன் 🙏🙏🙏,0.0,1.0,0.0,0.0,ukkadam bridge  Kai rasithan,0:24
jZBMx0M97yY,688,20,0,உங்க சேனல் உலகமெங்கும் புகழ் பெரும்..,0.0,1.0,0.0,0.0,ukkadam bridge  Kai rasithan,0:24
jZBMx0M97yY,688,20,0,❤,0.0,0.192,0.808,0.6369,ukkadam bridge  Kai rasithan,0:24
jZBMx0M97yY,688,20,0,Awesome 🎉🎉🎉,0.0,0.197,0.803,0.9042,ukkadam bridge  Kai rasithan,0:24
jZBMx0M97yY,688,20,0,🎉🎉🎉🎉🎉🎉🎉,0.0,0.27,0.73,0.9509,ukkadam bridge  Kai rasithan,0:24
45F1ZvoqyBQ,203,10,0,,,,,,Masala roast sapidalam vanga,100:57
d81lvbcu_lE,434,11,0,👌👌,0.0,0.0,1.0,0.9055,masala dosai,0:19
d81lvbcu_lE,434,11,0,Super 😋😋😋,0.0,0.6980000000000001,0.302,0.5994,masala dosai,0:19
d81lvbcu_lE,434,11,0,😋😋😋,0.0,1.0,0.0,0.0,masala dosai,0:19
bAI4KHWRAps,1019,25,0,❤❤❤✨👌👌👌,0.0,0.083,0.917,0.9865,Poove poochoda vaa,0:17
bAI4KHWRAps,1019,25,0,❤❤❤❤❤,0.0,0.192,0.808,0.9719,Poove poochoda vaa,0:17
bAI4KHWRAps,1019,25,0,Super❤,0.0,0.11,0.89,0.8442000000000001,Poove poochoda vaa,0:17
bAI4KHWRAps,1019,25,0,Wow சூப்பர் 👌👌👌,0.0,0.043,0.957,0.969,Poove poochoda vaa,0:17
bAI4KHWRAps,1019,25,0,❤❤❤❤🎉🎉🎉,0.0,0.219,0.781,0.9774,Poove poochoda vaa,0:17
ao5p7qf0e_Y,105,7,0,,,,,,Adai thosai sapidalam vanga,66:13
XzVh-UwOOg0,103,7,0,Hi ❤ akka ✨Good ❤ Morning 🤗,0.0,0.385,0.615,0.9042,Good afternoon friends,54:37
Al7FnL9Ouh4,36,4,0,,,,,,Highlight 1:01:02  1:06:02 from Adai thosai sapidalam vanga,5:01
a3x7M5PxvsM,451,13,0,😍😍😍uppuma,0.0,0.5,0.5,0.8402000000000001,ravai kichadi,0:18
a3x7M5PxvsM,451,13,0,❤😂😂😂😂😂❤,0.176,0.315,0.508,0.9716,ravai kichadi,0:18
a3x7M5PxvsM,451,13,0,அருமை 😋😋😋,0.0,1.0,0.0,0.0,ravai kichadi,0:18
a3x7M5PxvsM,451,13,0,அருமை 👌,0.0,0.14,0.86,0.7297,ravai kichadi,0:18
a3x7M5PxvsM,451,13,0,அக்கா 🎉,0.0,0.426,0.5740000000000001,0.4019,ravai kichadi,0:18
a3x7M5PxvsM,451,13,0,சூப்பர் உப்புமா🎉🎉🎉,0.0,0.382,0.618,0.7964,ravai kichadi,0:18
tLFaXZGPUxs,397,12,0,🎉,0.0,0.27,0.73,0.4019,poo pookum Masami,0:35
tLFaXZGPUxs,397,12,0,Super ❤ Song ✨👌👌👌,0.0,0.065,0.935,0.9814,poo pookum Masami,0:35
tLFaXZGPUxs,397,12,0,❤❤❤,0.0,0.192,0.808,0.9274,poo pookum Masami,0:35
tLFaXZGPUxs,397,12,0,சூப்பர் 👌👌👌,0.0,0.052,0.948,0.9545,poo pookum Masami,0:35
tLFaXZGPUxs,397,12,0,அக்கா சூப்பர்,0.0,1.0,0.0,0.0,poo pookum Masami,0:35
tLFaXZGPUxs,397,12,0,🌸🌸🌸🌸🌸👌,0.0,0.62,0.38,0.7297,poo pookum Masami,0:35
JONkCXfJgI4,603,15,0,🎉🎉🎉🎉,0.0,0.27,0.73,0.8689,natural hair dye,0:29
JONkCXfJgI4,603,15,0,💯 perccent true ❤👌👌,0.0,0.172,0.8280000000000001,0.9599,natural hair dye,0:29
JONkCXfJgI4,603,15,0,Unmaiyana varietal,0.0,1.0,0.0,0.0,natural hair dye,0:29
JONkCXfJgI4,603,15,0,Unmaiyana varigal,0.0,1.0,0.0,0.0,natural hair dye,0:29
JONkCXfJgI4,603,15,0,அருமை அருமை 👌,0.0,0.246,0.754,0.7297,natural hair dye,0:29
JONkCXfJgI4,603,15,0,🎉💫👍👌,0.138,0.218,0.643,0.7865000000000001,natural hair dye,0:29
lRFTrINTLL0,496,21,0,Amazing ❤🦜🦜🦜,0.0,0.333,0.667,0.8402000000000001,oru killi uruguthu,0:17
lRFTrINTLL0,496,21,0,🦜🦜🦜💫🎉👌,0.129,0.271,0.6000000000000001,0.7865000000000001,oru killi uruguthu,0:17
lRFTrINTLL0,496,21,0,அருமை,0.0,1.0,0.0,0.0,oru killi uruguthu,0:17
pItHKEN5h5Q,159,16,0,,,,,,Aapam sapidalam vanga,113:06
4dWSQq6M__0,52,4,0,😮😮🤔🤔 कॅमेरा ठीक से पकडीहै व्हिडिओ बहुत हील रही है दीदी 😊❤,0.0,0.718,0.282,0.8807,Highlight 1:47:50  1:52:50 from Aapam sapidalam vanga,5:00
NAbV0yzPYo4,37,0,0,,,,,,Highlight 1:05:49  1:10:49 from Aapam sapidalam vanga,5:01
PQqA2lViDD4,442,16,0,👍👍👍👌,0.0,0.495,0.505,0.7297,Kodiveri falls road  Santhana katukule,0:35
PQqA2lViDD4,442,16,0,Hii sister i am new friend ❤❤❤❤❤,0.0,0.292,0.708,0.9781,Kodiveri falls road  Santhana katukule,0:35
PQqA2lViDD4,442,16,0,Nice ❤ song ❤,0.0,0.211,0.789,0.9042,Kodiveri falls road  Santhana katukule,0:35
PQqA2lViDD4,442,16,0,அனுப்புனா வராது,0.0,1.0,0.0,0.0,Kodiveri falls road  Santhana katukule,0:35
PQqA2lViDD4,442,16,0,அருமையான பாடல்❤❤❤❤🎉🎉🎉🎉,0.0,0.266,0.734,0.981,Kodiveri falls road  Santhana katukule,0:35
SF-q5HoGTjg,491,16,0,😋😋😋,0.0,1.0,0.0,0.0,biriyani  fry,0:24
SF-q5HoGTjg,491,16,0,😂😂😂,0.218,0.345,0.437,0.8271000000000001,biriyani  fry,0:24
SF-q5HoGTjg,491,16,0,சூப்பர் சூப்பர் மா 👍,0.0,1.0,0.0,0.0,biriyani  fry,0:24
WSEoPfDY5dU,2094,31,0,இது என்ன புது புறளியா இருக்கு அக்கா,0.0,1.0,0.0,0.0,,0:18
WSEoPfDY5dU,2094,31,0,😋😋😋😋😋😋,0.0,1.0,0.0,0.0,,0:18
jn5QORD-SwU,691,13,0,அருமை 😂😂😂,0.21,0.369,0.421,0.8271000000000001,,0:11
jn5QORD-SwU,691,13,0,Semma 😂😂😂,0.21,0.369,0.421,0.8271000000000001,,0:11
jn5QORD-SwU,691,13,0,சூப்பர் 😂,0.196,0.412,0.392,0.4404,,0:11
K8PXvbRwj8w,407,26,0,,,,,,Ragi adai sapidalam vanga friends,119:02
